StartNode,EndNodeID,ContactWay
1589,23038,UnKnown
2426,23041,UnKnown
431,23047,UnKnown
15330,23053,UnKnown
15330,23054,UnKnown
431,23057,UnKnown
15330,23059,UnKnown
15330,23060,UnKnown
8611,23062,UnKnown
12141,23069,UnKnown
4784,23074,UnKnown
1325,23076,UnKnown
12147,23078,UnKnown
6763,23080,UnKnown
17258,23087,UnKnown
186,23090,UnKnown
1020,23092,UnKnown
23095,23096,UnKnown
19775,23103,UnKnown
20144,23106,UnKnown
18422,23107,UnKnown
23115,23116,UnKnown
1520,23117,UnKnown
5052,23118,UnKnown
273,23119,UnKnown
7545,23134,UnKnown
1890,23135,UnKnown
13736,23138,UnKnown
13736,23140,UnKnown
44,23145,UnKnown
5444,23149,UnKnown
5436,23150,UnKnown
5271,23151,UnKnown
8792,23163,UnKnown
13113,23165,UnKnown
8615,23174,UnKnown
3339,23175,UnKnown
12001,23177,UnKnown
108,23180,UnKnown
714,23184,UnKnown
19442,23186,UnKnown
14138,23187,UnKnown
186,23191,UnKnown
23191,23192,UnKnown
2307,23193,UnKnown
240,23194,UnKnown
381,23201,UnKnown
937,23202,UnKnown
186,23205,UnKnown
118,23206,UnKnown
21231,23209,UnKnown
6955,23210,UnKnown
958,23214,UnKnown
7195,23215,UnKnown
18647,23216,UnKnown
7544,23219,UnKnown
10827,23223,UnKnown
10827,23224,UnKnown
8008,23231,UnKnown
240,23236,UnKnown
18380,23237,UnKnown
3413,23240,UnKnown
8615,23245,UnKnown
240,23257,UnKnown
186,23259,UnKnown
4488,23260,UnKnown
2192,23262,UnKnown
128,23263,UnKnown
128,23264,UnKnown
4054,23265,UnKnown
6263,23268,UnKnown
128,23270,UnKnown
128,23272,UnKnown
5967,23273,UnKnown
19452,23274,UnKnown
46,23275,UnKnown
17928,23276,UnKnown
23282,23283,UnKnown
10449,23287,UnKnown
22,23290,UnKnown
8065,23298,UnKnown
16578,23301,UnKnown
10740,23303,UnKnown
5205,23305,UnKnown
15042,23307,UnKnown
23308,23309,UnKnown
14892,23313,UnKnown
5052,23320,UnKnown
18969,23324,UnKnown
18969,23325,UnKnown
18969,23326,UnKnown
18969,23328,UnKnown
18969,23329,UnKnown
18969,23330,UnKnown
17313,23334,UnKnown
23335,23336,UnKnown
4778,23338,UnKnown
15467,23340,UnKnown
15467,23341,UnKnown
44,23342,UnKnown
7058,23344,UnKnown
7858,23356,UnKnown
1621,23357,UnKnown
21617,23362,UnKnown
17480,23365,UnKnown
6838,23366,UnKnown
6838,23367,UnKnown
8845,23369,UnKnown
186,23370,UnKnown
6838,23371,UnKnown
15245,23373,UnKnown
15245,23376,UnKnown
15245,23377,UnKnown
15245,23378,UnKnown
7887,23381,UnKnown
8168,23383,UnKnown
1077,23389,UnKnown
1077,23391,UnKnown
77,23394,UnKnown
55,23395,UnKnown
23395,23396,UnKnown
1077,23398,UnKnown
1077,23399,UnKnown
19109,23400,UnKnown
2270,23402,UnKnown
1077,23407,UnKnown
1077,23412,UnKnown
6826,23413,UnKnown
1077,23414,UnKnown
7848,23417,UnKnown
1077,23418,UnKnown
6715,23419,UnKnown
16008,23420,UnKnown
1077,23421,UnKnown
2247,23423,UnKnown
2247,23427,UnKnown
1077,23429,UnKnown
1077,23430,UnKnown
9986,23433,UnKnown
10317,23434,UnKnown
2788,23439,UnKnown
1077,23446,UnKnown
1077,23447,UnKnown
2255,23449,UnKnown
7848,23452,UnKnown
1077,23458,UnKnown
2270,23462,UnKnown
21614,23465,UnKnown
8405,23466,UnKnown
7724,23469,UnKnown
3525,23473,UnKnown
1332,23477,UnKnown
186,23478,UnKnown
15976,23479,UnKnown
186,23480,UnKnown
14176,23483,UnKnown
1077,23484,UnKnown
1077,23486,UnKnown
3874,23492,UnKnown
240,23493,UnKnown
156,23494,UnKnown
1077,23495,UnKnown
1077,23498,UnKnown
10906,23499,UnKnown
186,23500,UnKnown
1077,23501,UnKnown
1077,23503,UnKnown
19195,23507,UnKnown
1224,23510,UnKnown
18843,23512,UnKnown
8641,23513,UnKnown
18,23518,UnKnown
6547,23521,UnKnown
6547,23522,UnKnown
23523,23524,UnKnown
6547,23525,UnKnown
2270,23526,UnKnown
2567,23527,UnKnown
2567,23528,UnKnown
6547,23531,UnKnown
6547,23532,UnKnown
6547,23533,UnKnown
6547,23536,UnKnown
6547,23538,UnKnown
10519,23540,UnKnown
6547,23545,UnKnown
255,23555,UnKnown
186,23557,UnKnown
4123,23562,UnKnown
8905,23569,UnKnown
5968,23574,UnKnown
8905,23575,UnKnown
23578,23579,UnKnown
11926,23581,UnKnown
8905,23582,UnKnown
6715,23583,UnKnown
3524,23584,UnKnown
12310,23588,UnKnown
21617,23589,UnKnown
8201,23590,UnKnown
12727,23592,UnKnown
23595,23596,UnKnown
130,23597,UnKnown
18,23598,UnKnown
15317,23601,UnKnown
9134,23621,UnKnown
17028,23625,UnKnown
240,23642,UnKnown
16582,23647,UnKnown
19879,23649,UnKnown
23650,23651,UnKnown
255,23658,UnKnown
44,23668,UnKnown
23668,23669,UnKnown
5052,23671,UnKnown
20225,23672,UnKnown
48,23673,UnKnown
10239,23675,UnKnown
5706,23676,UnKnown
18495,23691,UnKnown
770,23695,UnKnown
20896,23705,UnKnown
15857,23710,UnKnown
8731,23711,UnKnown
21329,23713,UnKnown
77,23714,UnKnown
6715,23717,UnKnown
0,23721,UnKnown
16031,23722,UnKnown
16031,23724,UnKnown
4054,23725,UnKnown
15124,23727,UnKnown
16031,23729,UnKnown
12644,23731,UnKnown
16031,23732,UnKnown
16031,23734,UnKnown
10068,23736,UnKnown
11994,23742,UnKnown
6715,23753,UnKnown
255,23755,UnKnown
10893,23762,UnKnown
6715,23767,UnKnown
6472,23771,UnKnown
77,23772,UnKnown
10021,23773,UnKnown
10748,23777,UnKnown
10748,23778,UnKnown
10748,23779,UnKnown
10748,23781,UnKnown
10748,23783,UnKnown
10748,23784,UnKnown
17816,23786,UnKnown
16569,23788,UnKnown
18994,23790,UnKnown
2449,23791,UnKnown
8842,23792,UnKnown
3413,23793,UnKnown
48,23798,UnKnown
13192,23799,UnKnown
240,23801,UnKnown
7724,23806,UnKnown
5300,23808,UnKnown
5444,23809,UnKnown
20312,23811,UnKnown
20312,23812,UnKnown
8615,23820,UnKnown
1589,23827,UnKnown
6291,23833,UnKnown
4123,23840,UnKnown
5288,23842,UnKnown
6634,23849,UnKnown
7058,23850,UnKnown
6940,23856,UnKnown
6940,23858,UnKnown
6940,23860,UnKnown
277,23863,UnKnown
255,23864,UnKnown
2325,23865,UnKnown
12388,23866,UnKnown
1969,23876,UnKnown
240,23880,UnKnown
14288,23881,UnKnown
8499,23882,UnKnown
7928,23883,UnKnown
2023,23888,UnKnown
18,23889,UnKnown
240,23892,UnKnown
1332,23893,UnKnown
17130,23894,UnKnown
3874,23900,UnKnown
12622,23902,UnKnown
186,23904,UnKnown
1332,23908,UnKnown
4054,23910,UnKnown
355,23911,UnKnown
8499,23918,UnKnown
7122,23926,UnKnown
58,23928,UnKnown
186,23929,UnKnown
58,23931,UnKnown
6715,23932,UnKnown
58,23933,UnKnown
58,23936,UnKnown
18,23939,UnKnown
17518,23945,UnKnown
186,23949,UnKnown
1624,23950,UnKnown
1733,23951,UnKnown
6763,23954,UnKnown
2360,23961,UnKnown
6806,23966,UnKnown
7724,23967,UnKnown
19817,23978,UnKnown
21395,23980,UnKnown
19817,23981,UnKnown
19817,23983,UnKnown
6768,23995,UnKnown
12263,24001,UnKnown
376,24002,UnKnown
8405,24003,UnKnown
10486,24004,UnKnown
6285,24006,UnKnown
16926,24007,UnKnown
17321,24009,UnKnown
2337,24010,UnKnown
377,24012,UnKnown
48,24021,UnKnown
816,24022,UnKnown
108,24025,UnKnown
12072,24029,UnKnown
11027,24032,UnKnown
5205,24034,UnKnown
1332,24042,UnKnown
188,24043,UnKnown
13141,24045,UnKnown
624,24046,UnKnown
13141,24047,UnKnown
13141,24048,UnKnown
13141,24049,UnKnown
10740,24050,UnKnown
13141,24051,UnKnown
13141,24053,UnKnown
13141,24054,UnKnown
13141,24055,UnKnown
13141,24056,UnKnown
13141,24057,UnKnown
13141,24058,UnKnown
18488,24061,UnKnown
236,24063,UnKnown
134,24066,UnKnown
4123,24067,UnKnown
6918,24068,UnKnown
18969,24071,UnKnown
10068,24076,UnKnown
186,24078,UnKnown
384,24079,UnKnown
3330,24080,UnKnown
90,24082,UnKnown
255,24097,UnKnown
24098,24099,UnKnown
12511,24101,UnKnown
186,24102,UnKnown
22,24109,UnKnown
134,24110,UnKnown
2186,24111,UnKnown
15535,24113,UnKnown
12511,24117,UnKnown
255,24119,UnKnown
61,24120,UnKnown
20916,24122,UnKnown
17312,24123,UnKnown
186,24125,UnKnown
6294,24126,UnKnown
6294,24128,UnKnown
6294,24131,UnKnown
6294,24132,UnKnown
9636,24133,UnKnown
6294,24137,UnKnown
18818,24139,UnKnown
6294,24140,UnKnown
6294,24141,UnKnown
6294,24146,UnKnown
3530,24147,UnKnown
6294,24148,UnKnown
6294,24149,UnKnown
6294,24152,UnKnown
16894,24153,UnKnown
6294,24155,UnKnown
6294,24156,UnKnown
1827,24157,UnKnown
18388,24160,UnKnown
13330,24167,UnKnown
21500,24169,UnKnown
21500,24170,UnKnown
186,24182,UnKnown
8280,24186,UnKnown
3524,24187,UnKnown
186,24188,UnKnown
8280,24191,UnKnown
8280,24193,UnKnown
8201,24196,UnKnown
8280,24197,UnKnown
8280,24198,UnKnown
17136,24199,UnKnown
14033,24200,UnKnown
8405,24203,UnKnown
18380,24204,UnKnown
355,24207,UnKnown
134,24208,UnKnown
11941,24210,UnKnown
6324,24217,UnKnown
19258,24225,UnKnown
17909,24226,UnKnown
12051,24227,UnKnown
24228,24229,UnKnown
10380,24230,UnKnown
240,24231,UnKnown
13331,24232,UnKnown
13331,24235,UnKnown
13331,24236,UnKnown
18,24237,UnKnown
15450,24239,UnKnown
6810,24260,UnKnown
10607,24266,UnKnown
2676,24268,UnKnown
24268,24269,UnKnown
24268,24270,UnKnown
4597,24271,UnKnown
11193,24274,UnKnown
20522,24279,UnKnown
186,24281,UnKnown
6634,24294,UnKnown
22132,24298,UnKnown
12578,24299,UnKnown
17804,24301,UnKnown
1788,24302,UnKnown
4139,24305,UnKnown
19121,24306,UnKnown
12644,24307,UnKnown
8405,24310,UnKnown
12443,24311,UnKnown
12443,24312,UnKnown
2307,24314,UnKnown
2186,24317,UnKnown
547,24320,UnKnown
12964,24321,UnKnown
44,24325,UnKnown
1640,24327,UnKnown
23621,24336,UnKnown
6291,24340,UnKnown
12285,24341,UnKnown
6291,24342,UnKnown
18,24356,UnKnown
17829,24364,UnKnown
19828,24368,UnKnown
5391,24371,UnKnown
5391,24375,UnKnown
5391,24377,UnKnown
5391,24378,UnKnown
20104,24380,UnKnown
179,24381,UnKnown
903,24386,UnKnown
14739,24388,UnKnown
5391,24395,UnKnown
5391,24397,UnKnown
22,24405,UnKnown
24409,24410,UnKnown
122,24418,UnKnown
20722,24423,UnKnown
4054,24424,UnKnown
13705,24427,UnKnown
9636,24431,UnKnown
7848,24432,UnKnown
236,24435,UnKnown
4778,24439,UnKnown
122,24441,UnKnown
24442,24443,UnKnown
122,24444,UnKnown
14312,24446,UnKnown
4778,24447,UnKnown
11566,24451,UnKnown
17829,24453,UnKnown
122,24454,UnKnown
77,24461,UnKnown
16917,24467,UnKnown
108,24468,UnKnown
122,24469,UnKnown
122,24471,UnKnown
8792,24472,UnKnown
122,24473,UnKnown
21368,24476,UnKnown
21203,24478,UnKnown
122,24481,UnKnown
13320,24483,UnKnown
122,24485,UnKnown
1332,24487,UnKnown
122,24489,UnKnown
1073,24491,UnKnown
10138,24496,UnKnown
122,24499,UnKnown
122,24502,UnKnown
8792,24504,UnKnown
21231,24507,UnKnown
46,24509,UnKnown
122,24512,UnKnown
19730,24514,UnKnown
122,24518,UnKnown
122,24519,UnKnown
122,24520,UnKnown
6826,24524,UnKnown
2247,24525,UnKnown
122,24527,UnKnown
122,24531,UnKnown
2282,24532,UnKnown
5311,24534,UnKnown
5311,24536,UnKnown
44,24538,UnKnown
12573,24541,UnKnown
122,24542,UnKnown
24544,24545,UnKnown
5281,24546,UnKnown
6472,24548,UnKnown
10387,24549,UnKnown
44,24550,UnKnown
2411,24554,UnKnown
11206,24555,UnKnown
17456,24556,UnKnown
4054,24557,UnKnown
46,24558,UnKnown
4796,24562,UnKnown
15124,24563,UnKnown
134,24564,UnKnown
2442,24566,UnKnown
5191,24569,UnKnown
122,24570,UnKnown
52,24573,UnKnown
11033,24576,UnKnown
122,24577,UnKnown
4784,24578,UnKnown
122,24579,UnKnown
122,24581,UnKnown
122,24582,UnKnown
1744,24583,UnKnown
24584,24585,UnKnown
122,24586,UnKnown
122,24587,UnKnown
5191,24588,UnKnown
122,24595,UnKnown
122,24599,UnKnown
179,24600,UnKnown
18482,24601,UnKnown
122,24602,UnKnown
5288,24603,UnKnown
19475,24604,UnKnown
9963,24607,UnKnown
77,24608,UnKnown
122,24609,UnKnown
52,24612,UnKnown
17209,24614,UnKnown
7028,24615,UnKnown
10608,24616,UnKnown
122,24619,UnKnown
6715,24621,UnKnown
23191,24622,UnKnown
6715,24627,UnKnown
1020,24628,UnKnown
122,24629,UnKnown
122,24632,UnKnown
1827,24633,UnKnown
21355,24635,UnKnown
17356,24638,UnKnown
23668,24642,UnKnown
122,24643,UnKnown
6580,24647,UnKnown
186,24650,UnKnown
122,24654,UnKnown
4674,24657,UnKnown
5655,24660,UnKnown
10519,24661,UnKnown
5191,24664,UnKnown
90,24668,UnKnown
7983,24671,UnKnown
384,24672,UnKnown
122,24673,UnKnown
122,24674,UnKnown
122,24677,UnKnown
122,24678,UnKnown
122,24680,UnKnown
14230,24682,UnKnown
2456,24683,UnKnown
186,24686,UnKnown
17209,24687,UnKnown
122,24689,UnKnown
2456,24694,UnKnown
2456,24702,UnKnown
7157,24703,UnKnown
2456,24704,UnKnown
1332,24707,UnKnown
15521,24709,UnKnown
18855,24712,UnKnown
122,24715,UnKnown
17593,24716,UnKnown
2456,24717,UnKnown
14864,24718,UnKnown
122,24725,UnKnown
122,24726,UnKnown
96,24729,UnKnown
122,24734,UnKnown
16556,24736,UnKnown
16562,24738,UnKnown
24739,24740,UnKnown
46,24741,UnKnown
122,24742,UnKnown
15492,24745,UnKnown
18963,24746,UnKnown
122,24751,UnKnown
122,24752,UnKnown
122,24753,UnKnown
122,24754,UnKnown
122,24755,UnKnown
122,24757,UnKnown
18818,24758,UnKnown
3384,24759,UnKnown
19359,24761,UnKnown
11368,24762,UnKnown
903,24764,UnKnown
122,24765,UnKnown
122,24773,UnKnown
5205,24774,UnKnown
816,24775,UnKnown
122,24780,UnKnown
122,24782,UnKnown
2325,24783,UnKnown
186,24788,UnKnown
7154,24792,UnKnown
186,24794,UnKnown
122,24795,UnKnown
19882,24798,UnKnown
8128,24801,UnKnown
7006,24802,UnKnown
122,24804,UnKnown
122,24805,UnKnown
122,24806,UnKnown
122,24807,UnKnown
122,24808,UnKnown
122,24809,UnKnown
14312,24810,UnKnown
122,24812,UnKnown
122,24813,UnKnown
122,24815,UnKnown
122,24816,UnKnown
122,24817,UnKnown
18316,24818,UnKnown
5183,24819,UnKnown
17707,24820,UnKnown
8721,24822,UnKnown
1246,24823,UnKnown
2238,24826,UnKnown
2456,24828,UnKnown
10788,24830,UnKnown
122,24832,UnKnown
15704,24833,UnKnown
122,24839,UnKnown
24842,24843,UnKnown
2186,24847,UnKnown
122,24848,UnKnown
3158,24849,UnKnown
122,24851,UnKnown
16445,24853,UnKnown
122,24856,UnKnown
122,24857,UnKnown
122,24858,UnKnown
13754,24860,UnKnown
122,24863,UnKnown
122,24864,UnKnown
122,24868,UnKnown
122,24869,UnKnown
21617,24876,UnKnown
122,24889,UnKnown
19227,24893,UnKnown
381,24894,UnKnown
376,24898,UnKnown
122,24901,UnKnown
240,24904,UnKnown
824,24905,UnKnown
547,24906,UnKnown
122,24907,UnKnown
10218,24910,UnKnown
1246,24912,UnKnown
122,24914,UnKnown
122,24915,UnKnown
77,24920,UnKnown
6634,24922,UnKnown
122,24923,UnKnown
122,24927,UnKnown
122,24929,UnKnown
108,24934,UnKnown
122,24938,UnKnown
122,24939,UnKnown
122,24943,UnKnown
122,24944,UnKnown
122,24946,UnKnown
122,24947,UnKnown
10138,24949,UnKnown
11515,24950,UnKnown
20476,24951,UnKnown
134,24952,UnKnown
6715,24953,UnKnown
122,24954,UnKnown
1744,24955,UnKnown
122,24958,UnKnown
17593,24959,UnKnown
355,24961,UnKnown
122,24962,UnKnown
122,24963,UnKnown
17389,24964,UnKnown
122,24965,UnKnown
122,24966,UnKnown
122,24967,UnKnown
122,24968,UnKnown
2456,24970,UnKnown
122,24974,UnKnown
122,24976,UnKnown
122,24978,UnKnown
122,24981,UnKnown
19129,24982,UnKnown
122,24983,UnKnown
8701,24984,UnKnown
122,24986,UnKnown
122,24989,UnKnown
122,24990,UnKnown
122,24992,UnKnown
122,24993,UnKnown
122,24995,UnKnown
122,24998,UnKnown
6634,25001,UnKnown
122,25003,UnKnown
122,25005,UnKnown
122,25008,UnKnown
17352,25009,UnKnown
122,25010,UnKnown
122,25013,UnKnown
21617,25014,UnKnown
6715,25015,UnKnown
122,25017,UnKnown
5191,25018,UnKnown
122,25019,UnKnown
122,25023,UnKnown
5191,25025,UnKnown
122,25026,UnKnown
122,25029,UnKnown
122,25033,UnKnown
122,25035,UnKnown
20981,25036,UnKnown
122,25037,UnKnown
122,25038,UnKnown
122,25040,UnKnown
8611,25041,UnKnown
624,25045,UnKnown
122,25046,UnKnown
122,25047,UnKnown
122,25051,UnKnown
20412,25055,UnKnown
122,25056,UnKnown
1224,25059,UnKnown
122,25061,UnKnown
122,25065,UnKnown
122,25066,UnKnown
122,25068,UnKnown
122,25069,UnKnown
122,25071,UnKnown
122,25074,UnKnown
122,25078,UnKnown
122,25080,UnKnown
122,25085,UnKnown
4699,25088,UnKnown
122,25089,UnKnown
122,25090,UnKnown
122,25094,UnKnown
3330,25097,UnKnown
122,25098,UnKnown
122,25100,UnKnown
122,25101,UnKnown
122,25102,UnKnown
122,25103,UnKnown
9636,25105,UnKnown
122,25106,UnKnown
19195,25111,UnKnown
15317,25112,UnKnown
122,25114,UnKnown
122,25116,UnKnown
122,25118,UnKnown
1640,25120,UnKnown
951,25122,UnKnown
122,25123,UnKnown
122,25124,UnKnown
122,25126,UnKnown
122,25127,UnKnown
122,25128,UnKnown
14018,25129,UnKnown
376,25132,UnKnown
122,25133,UnKnown
122,25134,UnKnown
1589,25136,UnKnown
122,25138,UnKnown
122,25141,UnKnown
122,25142,UnKnown
122,25144,UnKnown
255,25147,UnKnown
85,25149,UnKnown
122,25150,UnKnown
122,25155,UnKnown
7724,25160,UnKnown
17409,25161,UnKnown
17021,25163,UnKnown
48,25164,UnKnown
122,25165,UnKnown
122,25168,UnKnown
122,25173,UnKnown
134,25175,UnKnown
122,25176,UnKnown
122,25177,UnKnown
122,25179,UnKnown
18482,25181,UnKnown
16556,25182,UnKnown
77,25187,UnKnown
122,25189,UnKnown
15262,25191,UnKnown
9329,25196,UnKnown
19002,25198,UnKnown
122,25199,UnKnown
25201,25202,UnKnown
122,25203,UnKnown
122,25204,UnKnown
14669,25207,UnKnown
122,25208,UnKnown
122,25210,UnKnown
122,25211,UnKnown
122,25214,UnKnown
25215,25216,UnKnown
44,25219,UnKnown
122,25225,UnKnown
122,25226,UnKnown
122,25227,UnKnown
122,25229,UnKnown
122,25230,UnKnown
122,25231,UnKnown
122,25232,UnKnown
4346,25233,UnKnown
122,25235,UnKnown
122,25236,UnKnown
122,25237,UnKnown
122,25238,UnKnown
186,25240,UnKnown
7829,25243,UnKnown
122,25244,UnKnown
122,25245,UnKnown
122,25246,UnKnown
1595,25247,UnKnown
9316,25250,UnKnown
816,25253,UnKnown
376,25254,UnKnown
122,25256,UnKnown
122,25257,UnKnown
122,25259,UnKnown
186,25262,UnKnown
122,25263,UnKnown
122,25267,UnKnown
122,25268,UnKnown
6324,25269,UnKnown
122,25270,UnKnown
6634,25271,UnKnown
6285,25273,UnKnown
122,25274,UnKnown
179,25275,UnKnown
122,25276,UnKnown
16558,25277,UnKnown
20181,25280,UnKnown
19525,25281,UnKnown
122,25282,UnKnown
122,25284,UnKnown
122,25286,UnKnown
122,25287,UnKnown
122,25288,UnKnown
122,25289,UnKnown
122,25290,UnKnown
122,25291,UnKnown
122,25292,UnKnown
122,25295,UnKnown
122,25296,UnKnown
10138,25297,UnKnown
4704,25300,UnKnown
122,25301,UnKnown
6324,25305,UnKnown
122,25306,UnKnown
122,25307,UnKnown
17557,25311,UnKnown
6634,25312,UnKnown
14037,25313,UnKnown
122,25314,UnKnown
122,25317,UnKnown
122,25318,UnKnown
1744,25319,UnKnown
3510,25320,UnKnown
122,25321,UnKnown
122,25327,UnKnown
122,25328,UnKnown
15556,25329,UnKnown
134,25331,UnKnown
122,25333,UnKnown
1744,25339,UnKnown
122,25340,UnKnown
122,25341,UnKnown
122,25345,UnKnown
15124,25346,UnKnown
122,25347,UnKnown
122,25349,UnKnown
15042,25350,UnKnown
134,25352,UnKnown
122,25354,UnKnown
2282,25355,UnKnown
122,25360,UnKnown
122,25363,UnKnown
122,25364,UnKnown
20039,25365,UnKnown
15504,25367,UnKnown
122,25368,UnKnown
4868,25372,UnKnown
122,25373,UnKnown
1387,25374,UnKnown
122,25375,UnKnown
25376,25377,UnKnown
3413,25379,UnKnown
8962,25380,UnKnown
122,25381,UnKnown
122,25382,UnKnown
122,25383,UnKnown
122,25384,UnKnown
122,25387,UnKnown
122,25389,UnKnown
1075,25390,UnKnown
122,25392,UnKnown
122,25395,UnKnown
13658,25402,UnKnown
25405,25406,UnKnown
21031,25407,UnKnown
122,25409,UnKnown
15391,25415,UnKnown
186,25421,UnKnown
10736,25422,UnKnown
122,25423,UnKnown
18304,25426,UnKnown
6715,25428,UnKnown
15890,25429,UnKnown
10435,25430,UnKnown
122,25431,UnKnown
9710,25433,UnKnown
122,25434,UnKnown
21196,25437,UnKnown
186,25438,UnKnown
25446,25447,UnKnown
21424,25448,UnKnown
431,25449,UnKnown
1827,25452,UnKnown
2325,25453,UnKnown
4488,25454,UnKnown
10594,25462,UnKnown
6715,25463,UnKnown
122,25467,UnKnown
2192,25468,UnKnown
20134,25470,UnKnown
122,25471,UnKnown
6634,25472,UnKnown
3413,25473,UnKnown
4704,25474,UnKnown
122,25477,UnKnown
15801,25481,UnKnown
23409,25482,UnKnown
122,25483,UnKnown
122,25484,UnKnown
122,25485,UnKnown
21002,25486,UnKnown
18647,25487,UnKnown
16582,25496,UnKnown
6634,25502,UnKnown
122,25505,UnKnown
5288,25506,UnKnown
108,25510,UnKnown
21198,25511,UnKnown
15492,25513,UnKnown
13457,25516,UnKnown
122,25518,UnKnown
122,25519,UnKnown
14871,25520,UnKnown
5052,25521,UnKnown
7991,25523,UnKnown
10172,25526,UnKnown
118,25529,UnKnown
376,25532,UnKnown
4778,25533,UnKnown
186,25535,UnKnown
8348,25536,UnKnown
44,25538,UnKnown
7983,25539,UnKnown
25540,25541,UnKnown
349,25542,UnKnown
10239,25546,UnKnown
19092,25548,UnKnown
179,25551,UnKnown
9134,25556,UnKnown
16843,25559,UnKnown
21231,25561,UnKnown
8701,25563,UnKnown
186,25564,UnKnown
10632,25566,UnKnown
46,25574,UnKnown
96,25579,UnKnown
17802,25581,UnKnown
96,25582,UnKnown
14670,25583,UnKnown
134,25584,UnKnown
96,25586,UnKnown
186,25588,UnKnown
1332,25590,UnKnown
96,25591,UnKnown
96,25593,UnKnown
96,25597,UnKnown
21046,25598,UnKnown
11645,25602,UnKnown
20527,25603,UnKnown
15282,25605,UnKnown
1827,25606,UnKnown
15282,25610,UnKnown
290,25612,UnKnown
10915,25615,UnKnown
1246,25617,UnKnown
186,25618,UnKnown
20806,25619,UnKnown
20806,25620,UnKnown
20806,25623,UnKnown
20806,25624,UnKnown
77,25627,UnKnown
25627,25628,UnKnown
25627,25629,UnKnown
14758,25630,UnKnown
18222,25633,UnKnown
0,25635,UnKnown
8016,25636,UnKnown
16699,25643,UnKnown
55,25645,UnKnown
2633,25647,UnKnown
7216,25650,UnKnown
3158,25651,UnKnown
25652,25653,UnKnown
9255,25665,UnKnown
21012,25667,UnKnown
6715,25671,UnKnown
7804,25678,UnKnown
7804,25679,UnKnown
8008,25680,UnKnown
17389,25681,UnKnown
7695,25682,UnKnown
16533,25688,UnKnown
13671,25691,UnKnown
13671,25692,UnKnown
13671,25694,UnKnown
13671,25695,UnKnown
13671,25696,UnKnown
1332,25697,UnKnown
1411,25701,UnKnown
18705,25703,UnKnown
1411,25706,UnKnown
1411,25708,UnKnown
44,25711,UnKnown
7696,25713,UnKnown
134,25716,UnKnown
6634,25719,UnKnown
25720,25721,UnKnown
186,25722,UnKnown
8845,25728,UnKnown
8845,25732,UnKnown
5052,25734,UnKnown
8845,25739,UnKnown
8845,25740,UnKnown
384,25741,UnKnown
8845,25742,UnKnown
8845,25743,UnKnown
8845,25746,UnKnown
55,25749,UnKnown
17908,25753,UnKnown
14669,25765,UnKnown
1640,25780,UnKnown
90,25782,UnKnown
1595,25783,UnKnown
16582,25785,UnKnown
5209,25786,UnKnown
19386,25787,UnKnown
12,25790,UnKnown
12,25792,UnKnown
6149,25794,UnKnown
438,25800,UnKnown
8327,25802,UnKnown
20104,25804,UnKnown
1744,25805,UnKnown
1744,25807,UnKnown
3158,25811,UnKnown
2192,25816,UnKnown
1744,25817,UnKnown
1589,25828,UnKnown
7887,25832,UnKnown
20603,25836,UnKnown
11800,25842,UnKnown
11800,25843,UnKnown
7239,25845,UnKnown
6826,25846,UnKnown
11800,25847,UnKnown
2192,25848,UnKnown
11800,25849,UnKnown
1827,25850,UnKnown
20515,25851,UnKnown
5271,25861,UnKnown
13021,25870,UnKnown
13021,25877,UnKnown
14026,25881,UnKnown
3571,25882,UnKnown
126,25887,UnKnown
8040,25888,UnKnown
240,25889,UnKnown
11145,25895,UnKnown
188,25896,UnKnown
1332,25898,UnKnown
19525,25901,UnKnown
4123,25904,UnKnown
21617,25905,UnKnown
83,25907,UnKnown
17389,25909,UnKnown
956,25917,UnKnown
18794,25925,UnKnown
1197,25937,UnKnown
5209,25942,UnKnown
7210,25944,UnKnown
186,25945,UnKnown
3874,25948,UnKnown
10068,25954,UnKnown
249,25958,UnKnown
186,25960,UnKnown
77,25962,UnKnown
7023,25963,UnKnown
11161,25965,UnKnown
1226,25966,UnKnown
186,25974,UnKnown
6149,25975,UnKnown
376,25976,UnKnown
28,25978,UnKnown
240,25979,UnKnown
8792,25981,UnKnown
7028,25986,UnKnown
637,25988,UnKnown
637,25990,UnKnown
1332,25992,UnKnown
186,25995,UnKnown
19882,25998,UnKnown
637,26004,UnKnown
15481,26009,UnKnown
44,26010,UnKnown
25446,26012,UnKnown
3158,26014,UnKnown
3566,26015,UnKnown
7019,26018,UnKnown
637,26020,UnKnown
240,26025,UnKnown
20464,26026,UnKnown
6472,26032,UnKnown
193,26037,UnKnown
5052,26040,UnKnown
54,26041,UnKnown
5052,26042,UnKnown
8016,26049,UnKnown
7076,26050,UnKnown
17130,26054,UnKnown
637,26056,UnKnown
637,26067,UnKnown
2459,26070,UnKnown
240,26072,UnKnown
637,26073,UnKnown
15886,26077,UnKnown
6291,26082,UnKnown
637,26084,UnKnown
13635,26085,UnKnown
637,26086,UnKnown
240,26087,UnKnown
3234,26088,UnKnown
186,26089,UnKnown
12803,26090,UnKnown
1224,26094,UnKnown
3288,26096,UnKnown
186,26098,UnKnown
11990,26101,UnKnown
12057,26104,UnKnown
12416,26106,UnKnown
637,26108,UnKnown
26109,26110,UnKnown
17209,26116,UnKnown
